client_id,genre,age,ville,canal_acquisition,segment_marketing,nb_achats,ca_total,panier_moyen,derniere_achat,recence_jours,frequence_mensuelle,churn
3155,F,36,Bouaké,Boutique,Fidèle,2,35542.0,17771.0,2024-05-07,238,0.05555555555555555,1
3156,F,43,Abidjan,Boutique,Nouveau,3,62609.0,20869.666666666668,2023-06-15,565,0.08333333333333333,1
3157,F,18,Abidjan,Mobile Money,VIP,29,730504.0,25189.793103448275,2024-11-25,36,0.8055555555555556,0
3158,F,32,Daloa,Site Web,Nouveau,39,1451815.0,37226.02564102564,2024-12-22,9,1.0833333333333333,0
3159,M,18,Abidjan,Mobile Money,Régulier,25,562575.0,22503.0,2024-12-26,5,0.6944444444444444,0
3160,F,37,Bouaké,Partenaire,Régulier,2,36295.0,18147.5,2023-03-26,646,0.05555555555555555,1
3161,M,52,Korhogo,Mobile Money,Nouveau,30,1071628.0,35720.933333333334,2024-12-08,23,0.8333333333333334,0
3162,M,28,Abidjan,Boutique,Nouveau,20,686290.0,34314.5,2024-12-20,11,0.5555555555555556,0
3163,F,35,Bouaké,Mobile Money,Occasionnel,30,734939.0,24497.966666666667,2024-12-21,10,0.8333333333333334,0
3164,M,42,Divo,Mobile Money,Régulier,22,459067.0,20866.68181818182,2024-12-11,20,0.6111111111111112,0
3165,M,18,Abidjan,Mobile Money,Régulier,33,775024.0,23485.575757575756,2024-12-11,20,0.9166666666666666,0
3166,M,28,Gagnoa,Site Web,Nouveau,3,39502.0,13167.333333333334,2024-07-11,173,0.08333333333333333,1
3167,F,38,Abidjan,Mobile Money,Fidèle,35,1046184.0,29890.97142857143,2024-12-13,18,0.9722222222222222,0
3168,F,18,Bouaké,Mobile Money,Fidèle,25,710048.0,28401.92,2024-12-18,13,0.6944444444444444,0
3169,F,23,Abidjan,Mobile Money,Régulier,26,854710.0,32873.46153846154,2024-12-21,10,0.7222222222222222,0
3170,M,46,Abidjan,Mobile Money,Nouveau,25,702224.0,28088.96,2024-08-09,144,0.6944444444444444,1
3171,M,45,Abengourou,Partenaire,Nouveau,31,784065.0,25292.41935483871,2024-12-07,24,0.8611111111111112,0
3173,M,43,Gagnoa,Site Web,Régulier,26,912787.0,35107.192307692305,2024-12-09,22,0.7222222222222222,0
3174,M,36,Yamoussoukro,Boutique,Régulier,6,161409.0,26901.5,2024-06-19,195,0.16666666666666666,1
3175,M,40,Korhogo,Boutique,Fidèle,29,947916.0,32686.758620689656,2024-12-30,1,0.8055555555555556,0
3176,F,30,Gagnoa,Réseaux sociaux,Nouveau,2,111948.0,55974.0,2024-10-20,72,0.05555555555555555,0
3177,M,35,Bouaké,Mobile Money,Régulier,3,66547.0,22182.333333333332,2023-09-09,479,0.08333333333333333,1
3178,F,27,Abengourou,Réseaux sociaux,Régulier,29,755523.0,26052.51724137931,2024-12-16,15,0.8055555555555556,1
3179,F,47,Daloa,Boutique,Fidèle,4,119829.0,29957.25,2024-10-04,88,0.1111111111111111,0
3180,F,50,Abidjan,Boutique,Régulier,28,555519.0,19839.964285714286,2024-11-19,42,0.7777777777777778,0
3181,M,49,Yamoussoukro,Réseaux sociaux,Occasionnel,26,640343.0,24628.576923076922,2024-11-29,32,0.7222222222222222,0
3182,F,29,Abidjan,Mobile Money,Nouveau,37,1361657.0,36801.54054054054,2024-12-16,15,1.0277777777777777,0
3183,F,23,Abidjan,Partenaire,Fidèle,30,1135243.0,37841.433333333334,2024-12-24,7,0.8333333333333334,0
3184,F,48,Abidjan,Partenaire,Régulier,31,954844.0,30801.41935483871,2024-12-30,1,0.8611111111111112,1
3185,F,39,Abidjan,Mobile Money,Occasionnel,3,57817.0,19272.333333333332,2023-01-24,707,0.08333333333333333,1
3186,F,37,Abidjan,Boutique,VIP,5,79039.0,15807.8,2024-10-11,81,0.1388888888888889,0
3187,M,27,Abidjan,Réseaux sociaux,Nouveau,33,879213.0,26642.81818181818,2024-10-27,65,0.9166666666666666,1
3188,M,38,Yamoussoukro,Mobile Money,Occasionnel,6,141497.0,23582.833333333332,2023-09-18,470,0.16666666666666666,1
3189,F,22,Yamoussoukro,Site Web,VIP,3,21814.0,7271.333333333333,2022-11-12,780,0.08333333333333333,1
3190,F,40,Korhogo,Mobile Money,Régulier,38,1173822.0,30890.052631578947,2024-12-02,29,1.0555555555555556,0
3191,F,49,Gagnoa,Mobile Money,Fidèle,34,1090838.0,32083.470588235294,2024-10-31,61,0.9444444444444444,0
3192,F,51,Korhogo,Boutique,Fidèle,31,837242.0,27007.8064516129,2024-12-29,2,0.8611111111111112,0
3193,M,41,Bouaké,Site Web,Occasionnel,34,1082846.0,31848.41176470588,2024-11-14,47,0.9444444444444444,0
3194,M,18,Abidjan,Site Web,Nouveau,1,7615.0,7615.0,2022-12-01,761,0.027777777777777776,1
3195,M,36,Divo,Site Web,Fidèle,23,688760.0,29946.08695652174,2024-10-07,85,0.6388888888888888,0
3196,F,57,Abidjan,Mobile Money,Occasionnel,2,10363.0,5181.5,2024-03-26,280,0.05555555555555555,1
3197,M,24,Abidjan,Boutique,Occasionnel,3,46310.0,15436.666666666666,2023-09-03,485,0.08333333333333333,1
3198,F,33,Abidjan,Mobile Money,Occasionnel,30,800453.0,26681.766666666666,2024-12-27,4,0.8333333333333334,0
3199,F,49,Bouaké,Mobile Money,Nouveau,2,71587.0,35793.5,2023-03-28,644,0.05555555555555555,1
3200,M,40,Yamoussoukro,Mobile Money,Nouveau,38,1179937.0,31050.973684210527,2024-12-13,18,1.0555555555555556,0
3201,M,61,Abidjan,Boutique,Régulier,30,983879.0,32795.96666666667,2024-12-06,25,0.8333333333333334,0
3202,M,25,Daloa,Mobile Money,Régulier,20,781546.0,39077.3,2024-07-31,153,0.5555555555555556,1
3203,M,23,Abidjan,Mobile Money,Occasionnel,3,104798.0,34932.666666666664,2023-05-21,590,0.08333333333333333,1
3204,M,47,Abidjan,Site Web,Nouveau,4,92745.0,23186.25,2023-05-19,592,0.1111111111111111,1
3205,M,20,Abidjan,Mobile Money,Occasionnel,25,805083.0,32203.32,2024-10-11,81,0.6944444444444444,0
3206,F,31,Abidjan,Partenaire,Régulier,38,1131586.0,29778.57894736842,2024-11-30,31,1.0555555555555556,0
3207,F,33,Daloa,Boutique,Nouveau,33,970040.0,29395.151515151516,2024-11-23,38,0.9166666666666666,1
3208,F,45,Abidjan,Mobile Money,Occasionnel,3,58750.0,19583.333333333332,2024-01-15,351,0.08333333333333333,1
3209,F,40,Abidjan,Réseaux sociaux,Régulier,4,65353.0,16338.25,2024-12-16,15,0.1111111111111111,1
3210,F,39,Abidjan,Boutique,Occasionnel,7,239234.0,34176.28571428572,2024-11-21,40,0.19444444444444445,0
3211,F,29,Daloa,Réseaux sociaux,Régulier,29,821463.0,28326.310344827587,2024-11-17,44,0.8055555555555556,0
3212,M,47,Abengourou,Boutique,Fidèle,36,1033064.0,28696.222222222223,2024-12-29,2,1.0,0
3213,M,75,Yamoussoukro,Boutique,Nouveau,26,728422.0,28016.23076923077,2024-11-08,53,0.7222222222222222,0
3214,M,41,Bouaké,Site Web,Nouveau,34,751244.0,22095.41176470588,2024-11-30,31,0.9444444444444444,0
3215,F,35,Korhogo,Boutique,Nouveau,29,798745.0,27542.931034482757,2024-11-06,55,0.8055555555555556,0
3216,M,19,Abidjan,Boutique,Régulier,2,12804.0,6402.0,2023-03-04,668,0.05555555555555555,1
3217,F,26,Abidjan,Mobile Money,Fidèle,23,549124.0,23874.956521739132,2024-11-06,55,0.6388888888888888,0
3218,F,31,Abidjan,Mobile Money,Régulier,2,87136.0,43568.0,2023-06-25,555,0.05555555555555555,1
3219,F,28,Abidjan,Mobile Money,VIP,29,744970.0,25688.620689655174,2024-12-25,6,0.8055555555555556,0
3220,F,33,Abidjan,Site Web,Régulier,27,912672.0,33802.666666666664,2024-12-19,12,0.75,0
3221,F,53,Abidjan,Boutique,Nouveau,34,927880.0,27290.58823529412,2024-12-03,28,0.9444444444444444,0
3222,M,47,Abidjan,Partenaire,Nouveau,41,1365795.0,33312.07317073171,2024-09-12,110,1.1388888888888888,1
3223,M,32,Abidjan,Mobile Money,Régulier,27,789102.0,29226.0,2024-09-13,109,0.75,1
3224,M,20,Abidjan,Boutique,Régulier,32,650050.0,20314.0625,2024-08-07,146,0.8888888888888888,1
3225,F,48,Abidjan,Mobile Money,Occasionnel,25,912169.0,36486.76,2024-12-21,10,0.6944444444444444,0
3226,M,33,Korhogo,Site Web,Occasionnel,34,953973.0,28058.029411764706,2024-12-23,8,0.9444444444444444,0
3227,M,18,Yamoussoukro,Réseaux sociaux,Occasionnel,2,15450.0,7725.0,2024-11-02,59,0.05555555555555555,1
3228,F,41,Abidjan,Boutique,Nouveau,3,122770.0,40923.333333333336,2024-09-28,94,0.08333333333333333,1
3229,M,45,Abidjan,Boutique,Régulier,27,771532.0,28575.25925925926,2024-12-04,27,0.75,0
3230,F,18,Abidjan,Site Web,Régulier,25,691933.0,27677.32,2024-12-03,28,0.6944444444444444,0
3231,F,24,Abidjan,Mobile Money,Régulier,24,679945.0,28331.041666666668,2024-10-09,83,0.6666666666666666,0
3232,F,32,Abidjan,Boutique,Nouveau,34,937302.0,27567.70588235294,2024-12-09,22,0.9444444444444444,0
3233,F,42,Abidjan,Site Web,Fidèle,3,86844.0,28948.0,2024-11-27,34,0.08333333333333333,0
3234,F,28,San-Pédro,Mobile Money,Nouveau,27,484736.0,17953.185185185186,2024-12-12,19,0.75,0
3235,F,24,San-Pédro,Site Web,Nouveau,36,1050288.0,29174.666666666668,2024-12-24,7,1.0,0
3236,F,41,Daloa,Site Web,Régulier,33,697024.0,21121.939393939392,2024-05-04,241,0.9166666666666666,1
3237,M,28,Bouaké,Mobile Money,VIP,38,1055319.0,27771.552631578947,2024-11-13,48,1.0555555555555556,0
3238,F,39,Yamoussoukro,Mobile Money,Fidèle,29,796409.0,27462.379310344826,2024-10-18,74,0.8055555555555556,0
3239,F,21,Daloa,Boutique,Nouveau,20,420210.0,21010.5,2024-11-04,57,0.5555555555555556,0
3240,F,19,Korhogo,Site Web,Nouveau,24,809229.0,33717.875,2024-11-23,38,0.6666666666666666,0
3241,M,42,Daloa,Boutique,Régulier,4,262979.0,65744.75,2024-09-05,117,0.1111111111111111,1
3242,M,36,Daloa,Boutique,Régulier,28,726914.0,25961.214285714286,2024-11-26,35,0.7777777777777778,0
3243,M,44,San-Pédro,Mobile Money,Occasionnel,35,851238.0,24321.085714285713,2024-12-24,7,0.9722222222222222,0
3244,F,28,Bouaké,Mobile Money,Nouveau,30,1060118.0,35337.26666666667,2024-11-29,32,0.8333333333333334,0
3245,F,25,Abidjan,Mobile Money,Occasionnel,30,1313765.0,43792.166666666664,2024-11-05,56,0.8333333333333334,1
3246,M,48,Abidjan,Mobile Money,Nouveau,32,753075.0,23533.59375,2024-10-07,85,0.8888888888888888,0
3247,F,18,Abidjan,Mobile Money,Nouveau,36,790352.0,21954.222222222223,2024-10-19,73,1.0,0
3248,M,47,Abidjan,Mobile Money,Régulier,33,1050209.0,31824.515151515152,2024-11-27,34,0.9166666666666666,0
3249,M,48,Abidjan,Site Web,Nouveau,29,755121.0,26038.655172413793,2024-11-01,60,0.8055555555555556,0
3250,F,43,Abidjan,Site Web,Régulier,27,748153.0,27709.37037037037,2024-10-15,77,0.75,0
3251,M,26,Abidjan,Mobile Money,Régulier,26,755810.0,29069.615384615383,2024-11-29,32,0.7222222222222222,0
3252,M,25,Gagnoa,Boutique,Occasionnel,30,742252.0,24741.733333333334,2024-12-06,25,0.8333333333333334,0
3253,F,31,Abidjan,Mobile Money,Occasionnel,33,864578.0,26199.333333333332,2024-12-03,28,0.9166666666666666,0
3254,F,19,Abidjan,Boutique,Fidèle,26,973519.0,37443.03846153846,2024-12-29,2,0.7222222222222222,0
3255,F,23,Abidjan,Partenaire,Occasionnel,32,1009857.0,31558.03125,2024-11-04,57,0.8888888888888888,0
3256,M,41,Abidjan,Boutique,Fidèle,25,763616.0,30544.64,2024-11-08,53,0.6944444444444444,1
3257,F,41,Yamoussoukro,Mobile Money,Occasionnel,33,1401444.0,42468.0,2024-12-16,15,0.9166666666666666,0
3258,F,22,Bouaké,Boutique,Occasionnel,23,714240.0,31053.91304347826,2024-11-05,56,0.6388888888888888,0
3259,M,41,Abidjan,Site Web,VIP,27,985644.0,36505.333333333336,2024-11-12,49,0.75,0
3260,F,38,Abidjan,Mobile Money,Nouveau,32,894877.0,27964.90625,2024-11-06,55,0.8888888888888888,0
3261,F,50,Abidjan,Partenaire,Nouveau,29,749552.0,25846.620689655174,2024-11-04,57,0.8055555555555556,0
3262,M,40,Yamoussoukro,Boutique,Fidèle,35,1101451.0,31470.02857142857,2024-08-10,143,0.9722222222222222,1
3263,F,45,Man,Mobile Money,Occasionnel,35,1025404.0,29297.257142857143,2024-12-08,23,0.9722222222222222,0
3264,F,39,Korhogo,Boutique,Nouveau,21,382206.0,18200.285714285714,2024-11-16,45,0.5833333333333334,0
3265,F,44,Abidjan,Site Web,VIP,34,912394.0,26835.117647058825,2024-12-25,6,0.9444444444444444,0
3266,F,19,Daloa,Boutique,Nouveau,33,788229.0,23885.727272727272,2024-12-12,19,0.9166666666666666,0
3267,F,32,Daloa,Partenaire,Régulier,25,856587.0,34263.48,2024-12-12,19,0.6944444444444444,0
3268,M,33,Korhogo,Réseaux sociaux,Régulier,31,1002833.0,32349.451612903227,2024-12-25,6,0.8611111111111112,0
3269,M,31,Abidjan,Mobile Money,Régulier,46,1066285.0,23180.108695652172,2024-12-29,2,1.2777777777777777,0
3270,F,38,Abidjan,Mobile Money,Occasionnel,2,87393.0,43696.5,2024-05-25,220,0.05555555555555555,1
3271,M,40,Abidjan,Mobile Money,Nouveau,17,292210.0,17188.823529411766,2024-11-29,32,0.4722222222222222,0
3272,M,38,Abidjan,Site Web,Fidèle,34,1458677.0,42902.26470588235,2024-12-14,17,0.9444444444444444,0
3273,M,32,Yamoussoukro,Site Web,Régulier,25,1224303.0,48972.12,2024-12-19,12,0.6944444444444444,0
3274,M,25,Abidjan,Mobile Money,Nouveau,34,1096221.0,32241.79411764706,2024-12-21,10,0.9444444444444444,0
3275,M,46,Abidjan,Partenaire,Nouveau,2,22410.0,11205.0,2023-11-20,407,0.05555555555555555,1
3276,M,37,San-Pédro,Mobile Money,Occasionnel,28,654938.0,23390.64285714286,2024-11-04,57,0.7777777777777778,0
3277,F,22,Abidjan,Réseaux sociaux,Nouveau,3,68055.0,22685.0,2023-07-04,546,0.08333333333333333,1
3278,M,31,Abengourou,Réseaux sociaux,Fidèle,33,1090510.0,33045.757575757576,2024-12-15,16,0.9166666666666666,0
3279,F,18,Daloa,Mobile Money,Fidèle,38,1153175.0,30346.71052631579,2024-11-18,43,1.0555555555555556,0
3280,F,34,Korhogo,Mobile Money,Nouveau,37,1235197.0,33383.7027027027,2024-12-22,9,1.0277777777777777,0
3281,M,31,Daloa,Mobile Money,Fidèle,30,1251998.0,41733.26666666667,2024-12-20,11,0.8333333333333334,1
3282,F,27,Abidjan,Réseaux sociaux,Régulier,20,574943.0,28747.15,2024-07-05,179,0.5555555555555556,1
3283,F,51,Abidjan,Boutique,Régulier,3,22765.0,7588.333333333333,2024-07-08,176,0.08333333333333333,1
3284,F,21,Man,Réseaux sociaux,VIP,39,1210565.0,31040.128205128207,2024-12-06,25,1.0833333333333333,0
3285,F,41,Abidjan,Boutique,Nouveau,26,693263.0,26663.96153846154,2024-12-28,3,0.7222222222222222,0
3286,M,58,Abidjan,Boutique,Fidèle,31,1289056.0,41582.45161290323,2024-12-02,29,0.8611111111111112,0
3287,M,45,Bouaké,Réseaux sociaux,Nouveau,6,169572.0,28262.0,2023-07-10,540,0.16666666666666666,1
3288,F,33,Abidjan,Boutique,Occasionnel,33,748579.0,22684.21212121212,2024-11-13,48,0.9166666666666666,0
3289,F,21,Abidjan,Site Web,Occasionnel,30,748153.0,24938.433333333334,2024-12-23,8,0.8333333333333334,0
3290,F,19,Abidjan,Boutique,Nouveau,32,922977.0,28843.03125,2024-08-19,134,0.8888888888888888,1
3291,F,29,Abidjan,Mobile Money,Régulier,2,36280.0,18140.0,2024-03-19,287,0.05555555555555555,1
3293,M,26,Abidjan,Mobile Money,Occasionnel,25,927476.0,37099.04,2024-10-09,83,0.6944444444444444,0
3294,F,30,Abidjan,Site Web,Occasionnel,25,865776.0,34631.04,2024-08-27,126,0.6944444444444444,1
3295,F,32,Abidjan,Boutique,Nouveau,25,778833.0,31153.32,2024-11-03,58,0.6944444444444444,0
3296,M,39,Bouaké,Boutique,Nouveau,28,825295.0,29474.821428571428,2024-10-30,62,0.7777777777777778,0
3297,M,20,Abidjan,Mobile Money,Nouveau,18,323377.0,17965.38888888889,2024-12-09,22,0.5,0
3298,F,26,Abidjan,Site Web,VIP,34,957988.0,28176.117647058825,2024-12-20,11,0.9444444444444444,0
3299,F,32,San-Pédro,Réseaux sociaux,Régulier,24,788788.0,32866.166666666664,2024-11-28,33,0.6666666666666666,0
3300,F,31,Abidjan,Site Web,Occasionnel,37,1123911.0,30375.972972972973,2024-12-14,17,1.0277777777777777,0
3301,M,54,Daloa,Partenaire,Régulier,29,753459.0,25981.344827586207,2024-11-05,56,0.8055555555555556,0
3302,F,36,Abidjan,Mobile Money,Régulier,32,802263.0,25070.71875,2024-12-13,18,0.8888888888888888,0
3303,F,18,Abidjan,Mobile Money,Nouveau,4,93572.0,23393.0,2024-08-24,129,0.1111111111111111,1
3304,M,38,Abidjan,Boutique,Nouveau,1,11164.0,11164.0,2023-11-06,421,0.027777777777777776,1
3305,M,40,Korhogo,Mobile Money,Occasionnel,26,873993.0,33615.11538461538,2024-11-03,58,0.7222222222222222,0
3306,F,32,Abidjan,Site Web,Nouveau,34,1016959.0,29910.558823529413,2024-11-16,45,0.9444444444444444,0
3308,F,53,Abidjan,Mobile Money,Nouveau,1,9204.0,9204.0,2022-04-07,999,0.027777777777777776,1
3309,M,22,Abidjan,Réseaux sociaux,Occasionnel,31,681516.0,21984.387096774193,2024-11-30,31,0.8611111111111112,0
3310,F,41,Daloa,Mobile Money,Occasionnel,31,1024452.0,33046.83870967742,2024-11-30,31,0.8611111111111112,0
3311,M,36,Abengourou,Site Web,Régulier,7,135158.0,19308.285714285714,2024-05-04,241,0.19444444444444445,1
3312,M,40,Abidjan,Boutique,VIP,33,866909.0,26269.969696969696,2024-11-03,58,0.9166666666666666,0
3313,M,52,Abidjan,Site Web,Occasionnel,37,1327531.0,35879.21621621621,2024-09-23,99,1.0277777777777777,1
3314,M,40,Abidjan,Mobile Money,Nouveau,29,696162.0,24005.58620689655,2024-11-02,59,0.8055555555555556,0
3315,F,27,Gagnoa,Partenaire,Régulier,4,214567.0,53641.75,2024-08-01,152,0.1111111111111111,1
3316,F,46,Abidjan,Partenaire,Nouveau,38,1387226.0,36505.94736842105,2024-12-22,9,1.0555555555555556,0
3317,M,27,Abidjan,Boutique,Nouveau,29,659454.0,22739.793103448275,2024-12-04,27,0.8055555555555556,0
3318,F,35,Gagnoa,Boutique,Régulier,35,758323.0,21666.371428571427,2024-08-12,141,0.9722222222222222,1
3319,F,19,Gagnoa,Site Web,Nouveau,27,645022.0,23889.703703703704,2024-12-21,10,0.75,0
3320,F,22,Abidjan,Boutique,Nouveau,32,844079.0,26377.46875,2024-12-21,10,0.8888888888888888,0
3321,F,34,Abidjan,Boutique,Occasionnel,34,775349.0,22804.382352941175,2024-11-05,56,0.9444444444444444,0
3322,F,38,Yamoussoukro,Boutique,Occasionnel,24,833334.0,34722.25,2024-09-27,95,0.6666666666666666,1
3323,M,18,San-Pédro,Réseaux sociaux,Fidèle,3,30236.0,10078.666666666666,2023-03-28,644,0.08333333333333333,1
3324,M,39,Abidjan,Site Web,Nouveau,28,875106.0,31253.785714285714,2024-12-05,26,0.7777777777777778,0
3325,M,24,Abidjan,Mobile Money,Occasionnel,31,849788.0,27412.516129032258,2024-12-09,22,0.8611111111111112,0
3326,M,48,Abidjan,Réseaux sociaux,Régulier,26,882518.0,33943.0,2024-09-08,114,0.7222222222222222,1
3327,F,30,Abidjan,Mobile Money,Fidèle,34,1209166.0,35563.705882352944,2024-12-21,10,0.9444444444444444,0
3328,M,21,Abidjan,Mobile Money,Nouveau,30,1272265.0,42408.833333333336,2024-10-15,77,0.8333333333333334,0
3329,F,34,Daloa,Partenaire,Régulier,31,906722.0,29249.09677419355,2024-09-20,102,0.8611111111111112,1
3330,F,23,Abidjan,Mobile Money,Régulier,31,1350923.0,43578.16129032258,2024-11-13,48,0.8611111111111112,0
3331,M,47,Abidjan,Mobile Money,Nouveau,27,850449.0,31498.11111111111,2024-11-21,40,0.75,0
3332,F,34,San-Pédro,Boutique,Nouveau,30,1277836.0,42594.53333333333,2024-12-26,5,0.8333333333333334,0
3333,F,32,Abidjan,Réseaux sociaux,Régulier,30,972213.0,32407.1,2024-12-06,25,0.8333333333333334,0
3334,F,40,Abidjan,Mobile Money,Nouveau,33,1035389.0,31375.424242424244,2024-12-09,22,0.9166666666666666,1
3335,F,22,Divo,Boutique,Nouveau,40,1134288.0,28357.2,2024-11-26,35,1.1111111111111112,0
3336,F,19,Abidjan,Mobile Money,Occasionnel,33,883759.0,26780.575757575756,2024-11-18,43,0.9166666666666666,0
3337,M,38,Korhogo,Boutique,Nouveau,4,45593.0,11398.25,2024-03-11,295,0.1111111111111111,1
3338,M,21,Abidjan,Boutique,Nouveau,27,929629.0,34430.7037037037,2024-11-15,46,0.75,0
3339,F,21,Abidjan,Mobile Money,Occasionnel,2,64623.0,32311.5,2024-10-18,74,0.05555555555555555,0
3340,M,43,Bouaké,Partenaire,Fidèle,1,36776.0,36776.0,2023-06-12,568,0.027777777777777776,1
3341,F,39,Abidjan,Site Web,Régulier,2,245053.0,122526.5,2024-08-10,143,0.05555555555555555,1
3342,M,20,Abidjan,Réseaux sociaux,Nouveau,2,29782.0,14891.0,2024-11-28,33,0.05555555555555555,1
3343,F,27,Abidjan,Réseaux sociaux,Nouveau,37,1251443.0,33822.78378378379,2024-12-14,17,1.0277777777777777,0
3344,F,24,Bouaké,Partenaire,VIP,29,704145.0,24280.862068965518,2024-12-19,12,0.8055555555555556,0
3345,F,53,Abidjan,Site Web,Régulier,28,840675.0,30024.10714285714,2024-12-15,16,0.7777777777777778,0
3346,M,43,Daloa,Mobile Money,Régulier,36,1127925.0,31331.25,2024-11-26,35,1.0,1
3347,M,29,Bouaké,Réseaux sociaux,Nouveau,30,800267.0,26675.566666666666,2024-12-23,8,0.8333333333333334,0
3348,M,40,Abidjan,Boutique,Nouveau,28,978097.0,34932.03571428572,2024-11-16,45,0.7777777777777778,0
3349,M,19,Abidjan,Mobile Money,Nouveau,27,817705.0,30285.37037037037,2024-12-04,27,0.75,0
3350,F,26,Abidjan,Boutique,Fidèle,31,791842.0,25543.290322580644,2024-12-20,11,0.8611111111111112,0
3351,F,35,Bouaké,Mobile Money,Fidèle,26,630292.0,24242.0,2024-12-21,10,0.7222222222222222,0
3352,F,38,Abidjan,Boutique,Nouveau,36,896534.0,24903.722222222223,2024-12-02,29,1.0,0
3353,F,32,Yamoussoukro,Site Web,Régulier,3,127386.0,42462.0,2024-10-04,88,0.08333333333333333,0
3354,F,36,Abidjan,Boutique,Fidèle,30,783521.0,26117.366666666665,2024-11-08,53,0.8333333333333334,0
3355,F,34,Abidjan,Mobile Money,Fidèle,27,828809.0,30696.62962962963,2024-12-20,11,0.75,0
3356,F,32,Daloa,Mobile Money,Occasionnel,29,826477.0,28499.206896551725,2024-12-22,9,0.8055555555555556,0
3357,M,30,Abidjan,Réseaux sociaux,Nouveau,25,632446.0,25297.84,2024-12-29,2,0.6944444444444444,0
3358,F,29,Abidjan,Boutique,VIP,22,785569.0,35707.681818181816,2024-12-01,30,0.6111111111111112,0
3359,M,36,Yamoussoukro,Boutique,Nouveau,31,910477.0,29370.225806451614,2024-11-10,51,0.8611111111111112,0
3360,M,38,Yamoussoukro,Site Web,Nouveau,21,737286.0,35108.857142857145,2024-11-23,38,0.5833333333333334,0
3361,F,36,Abidjan,Réseaux sociaux,Nouveau,2,56255.0,28127.5,2023-03-07,665,0.05555555555555555,1
3362,F,21,Abidjan,Boutique,Occasionnel,29,821987.0,28344.379310344826,2024-12-27,4,0.8055555555555556,0
3363,M,23,Abidjan,Site Web,Nouveau,27,623024.0,23074.962962962964,2024-12-11,20,0.75,0
3364,M,38,Bouaké,Mobile Money,Occasionnel,33,917618.0,27806.60606060606,2024-12-09,22,0.9166666666666666,0
3365,F,50,Abidjan,Partenaire,Fidèle,27,628735.0,23286.48148148148,2024-12-06,25,0.75,0
3366,F,35,Bouaké,Boutique,Occasionnel,25,828010.0,33120.4,2024-12-02,29,0.6944444444444444,0
3367,M,29,Daloa,Site Web,VIP,29,728360.0,25115.862068965518,2024-12-10,21,0.8055555555555556,0
3368,M,36,Divo,Mobile Money,Fidèle,30,764147.0,25471.566666666666,2024-12-10,21,0.8333333333333334,0
3369,F,21,Abidjan,Site Web,Régulier,35,963975.0,27542.14285714286,2024-11-30,31,0.9722222222222222,0
3370,F,48,Abidjan,Boutique,Régulier,27,640838.0,23734.74074074074,2024-12-16,15,0.75,0
3371,M,36,Abidjan,Boutique,Fidèle,28,774861.0,27673.60714285714,2024-12-15,16,0.7777777777777778,0
3372,F,26,Abidjan,Site Web,Occasionnel,33,837216.0,25370.18181818182,2024-12-15,16,0.9166666666666666,0
3373,M,32,Abidjan,Site Web,Nouveau,34,1119037.0,32912.85294117647,2024-12-28,3,0.9444444444444444,0
