client_id,genre,age,ville,canal_acquisition,date_inscription,segment_marketing,actif
2836,M,26,Abidjan,Boutique,2023-10-04,Occasionnel,0
2837,M,21,Abidjan,Mobile Money,2022-02-08,Nouveau,1
2838,F,48,San-Pédro,Réseaux sociaux,2024-12-27,Occasionnel,1
2839,F,46,Abidjan,Partenaire,2024-07-10,Nouveau,1
2840,F,32,Abidjan,Site Web,2022-10-01,Nouveau,1
2841,M,18,Abidjan,Mobile Money,2022-06-14,Occasionnel,1
2842,F,19,Abidjan,Boutique,2023-12-04,Nouveau,1
2843,F,35,Man,Partenaire,2024-09-14,Nouveau,0
2844,F,40,Abidjan,Mobile Money,2022-12-18,Régulier,1
2845,F,18,Abidjan,Site Web,2024-11-18,Régulier,0
2846,M,30,Abidjan,Partenaire,2023-05-17,Nouveau,1
2847,F,51,Gagnoa,Site Web,2023-04-29,Occasionnel,1
2848,F,31,San-Pédro,Site Web,2023-01-07,VIP,1
2849,M,50,Abidjan,Boutique,2022-10-24,Nouveau,1
2850,F,41,Bouaké,Partenaire,2023-01-02,Régulier,0
2851,F,22,Daloa,Boutique,2022-07-09,Nouveau,1
2852,F,30,Daloa,Réseaux sociaux,2023-02-17,Fidèle,1
2853,M,32,Abidjan,Boutique,2022-11-14,Nouveau,1
2854,F,23,Daloa,Site Web,2022-03-04,Nouveau,1
2855,M,23,Bouaké,Réseaux sociaux,2023-02-02,VIP,1
2856,M,50,Abidjan,Boutique,2022-02-13,Régulier,0
2857,M,23,Abidjan,Mobile Money,2022-07-18,Nouveau,1
2858,F,45,Abidjan,Mobile Money,2024-03-04,Régulier,1
2859,M,29,Abidjan,Réseaux sociaux,2022-01-28,Fidèle,1
2860,F,33,Abidjan,Site Web,2022-12-07,Occasionnel,0
2861,F,40,San-Pédro,Mobile Money,2024-01-20,Nouveau,1
2862,M,27,San-Pédro,Réseaux sociaux,2022-01-24,Nouveau,1
2863,F,40,Abidjan,Partenaire,2024-03-18,Fidèle,0
2864,F,18,Abidjan,Réseaux sociaux,2022-03-31,Nouveau,1
2865,F,38,Yamoussoukro,Site Web,2022-03-02,Nouveau,1
2866,F,18,Abidjan,Partenaire,2022-08-03,Nouveau,1
2867,F,31,Abidjan,Réseaux sociaux,2024-07-31,Nouveau,0
2868,M,43,San-Pédro,Mobile Money,2022-02-22,Occasionnel,1
2869,M,40,Abidjan,Partenaire,2022-04-19,Occasionnel,1
2870,F,19,Abidjan,Boutique,2024-11-02,Nouveau,1
2871,M,21,Daloa,Partenaire,2023-10-31,Nouveau,1
2872,F,26,Bouaké,Site Web,2023-09-15,Nouveau,1
2873,F,36,Abidjan,Site Web,2022-02-14,Nouveau,1
2874,F,18,Yamoussoukro,Mobile Money,2023-03-08,Nouveau,1
2875,F,33,Man,Mobile Money,2023-09-24,Régulier,1
2876,F,37,Abidjan,Mobile Money,2023-08-07,Nouveau,0
2877,F,30,Bouaké,Site Web,2023-07-25,Nouveau,1
2878,F,39,Abidjan,Réseaux sociaux,2022-05-04,Occasionnel,1
2879,M,36,Abidjan,Mobile Money,2024-12-18,Régulier,1
2880,F,28,Abidjan,Mobile Money,2024-02-08,Régulier,1
2881,F,18,Abidjan,Site Web,2022-09-22,VIP,0
2882,F,35,Abidjan,Mobile Money,2024-11-27,Nouveau,0
2883,M,23,San-Pédro,Mobile Money,2022-11-27,Nouveau,1
2884,F,27,Abidjan,Mobile Money,2022-05-24,Nouveau,1
2885,M,39,Korhogo,Site Web,2024-09-04,Nouveau,1
2886,F,49,Abidjan,Boutique,2022-06-17,VIP,1
2887,F,33,San-Pédro,Réseaux sociaux,2022-03-08,Occasionnel,1
2888,M,40,Abidjan,Mobile Money,2023-11-20,Régulier,1
2889,F,18,Abidjan,Mobile Money,2022-10-17,VIP,1
2890,F,36,Yamoussoukro,Site Web,2022-06-16,Fidèle,1
2891,F,33,Daloa,Partenaire,2022-04-23,Occasionnel,1
2892,M,47,Abidjan,Boutique,2022-05-19,Fidèle,1
2893,M,28,Abidjan,Réseaux sociaux,2024-11-18,Occasionnel,1
2894,M,31,Bouaké,Site Web,2024-01-05,Nouveau,1
2895,M,45,Bouaké,Réseaux sociaux,2024-07-11,Occasionnel,1
2896,F,32,Abidjan,Boutique,2023-11-09,Fidèle,1
2897,M,21,Daloa,Mobile Money,2023-08-18,Régulier,1
2898,F,62,Abidjan,Mobile Money,2022-08-27,Occasionnel,1
2899,M,22,Abidjan,Site Web,2024-11-25,Fidèle,1
2900,F,33,Bouaké,Réseaux sociaux,2024-06-20,Occasionnel,1
2901,F,37,Abengourou,Boutique,2023-08-02,Régulier,0
2902,M,36,Abidjan,Mobile Money,2022-04-26,Nouveau,0
2903,F,31,Abidjan,Mobile Money,2024-04-12,Nouveau,1
2904,M,31,Abidjan,Boutique,2022-12-31,Nouveau,1
2905,F,31,Yamoussoukro,Réseaux sociaux,2022-08-18,Fidèle,0
2906,M,21,Abidjan,Boutique,2024-03-20,VIP,1
2907,M,57,Abidjan,Site Web,2024-07-05,Nouveau,1
2908,F,31,Abidjan,Boutique,2023-11-04,Nouveau,1
2909,M,40,Korhogo,Réseaux sociaux,2022-03-22,Nouveau,1
2910,M,30,Abidjan,Réseaux sociaux,2023-10-20,Régulier,0
2911,M,30,Bouaké,Mobile Money,2024-10-03,Occasionnel,1
2912,F,28,Abidjan,Site Web,2024-01-22,Occasionnel,0
2913,M,18,Abidjan,Réseaux sociaux,2022-10-18,Nouveau,1
2914,M,32,Abidjan,Partenaire,2023-12-09,Nouveau,1
2915,F,29,Abidjan,Boutique,2022-09-30,Fidèle,1
2916,F,46,Abidjan,Mobile Money,2024-08-15,Occasionnel,0
2917,F,20,Abidjan,Boutique,2024-07-15,Nouveau,0
2918,M,27,Abidjan,Site Web,2023-09-15,Nouveau,1
2919,F,24,Abidjan,Mobile Money,2022-05-29,Nouveau,0
2920,M,49,Abidjan,Partenaire,2023-03-16,Nouveau,0
2921,M,24,Abidjan,Mobile Money,2022-05-13,Nouveau,0
2922,F,40,Abidjan,Réseaux sociaux,2024-04-18,Régulier,1
2923,F,44,Abidjan,Boutique,2024-01-16,Nouveau,0
2924,M,32,Yamoussoukro,Mobile Money,2022-10-11,Occasionnel,1
2925,F,18,Man,Boutique,2024-07-26,Occasionnel,1
2926,M,18,Bouaké,Site Web,2024-04-11,Nouveau,1
2927,M,43,Abidjan,Réseaux sociaux,2024-10-22,Occasionnel,1
2928,M,20,Abengourou,Boutique,2022-11-03,Fidèle,0
2929,F,38,Gagnoa,Mobile Money,2022-07-11,Nouveau,1
2930,M,35,Abidjan,Partenaire,2023-06-11,Régulier,1
2931,M,38,Abidjan,Boutique,2022-10-18,Nouveau,0
2932,F,39,Yamoussoukro,Mobile Money,2024-03-20,Nouveau,1
2933,M,23,Gagnoa,Réseaux sociaux,2023-04-11,Nouveau,1
2934,M,23,Daloa,Mobile Money,2023-11-19,Régulier,1
2935,M,41,Bouaké,Mobile Money,2022-07-08,Occasionnel,1
2936,F,27,Bouaké,Boutique,2022-04-04,Régulier,1
2937,F,18,Gagnoa,Site Web,2024-10-23,Nouveau,0
2938,F,41,Abidjan,Boutique,2023-05-04,Régulier,1
2939,F,22,Abidjan,Partenaire,2022-06-02,Nouveau,1
2940,F,39,San-Pédro,Mobile Money,2024-06-07,Nouveau,1
2941,M,49,Abidjan,Partenaire,2022-05-26,Régulier,0
2942,F,34,Abidjan,Mobile Money,2024-12-27,Nouveau,1
2943,M,44,Abidjan,Mobile Money,2023-02-27,Occasionnel,0
2944,F,35,Abidjan,Mobile Money,2023-05-27,Occasionnel,1
2945,F,51,Abidjan,Mobile Money,2022-10-11,Régulier,1
2946,F,22,Bouaké,Boutique,2022-04-05,Régulier,1
2947,F,33,Abidjan,Réseaux sociaux,2023-03-24,Nouveau,1
2948,M,41,Bouaké,Réseaux sociaux,2023-02-05,Nouveau,1
2949,M,31,Abidjan,Site Web,2023-05-06,Occasionnel,1
2950,M,46,Divo,Mobile Money,2023-06-21,Nouveau,1
2951,F,29,Bouaké,Réseaux sociaux,2023-11-22,Nouveau,1
2952,M,56,Gagnoa,Boutique,2022-03-22,Nouveau,1
2953,F,57,Abidjan,Site Web,2023-02-02,Occasionnel,1
2954,M,37,Abidjan,Site Web,2024-08-04,Occasionnel,1
2955,F,40,Daloa,Mobile Money,2024-11-08,Nouveau,0
2956,F,47,San-Pédro,Boutique,2023-08-13,Nouveau,0
2957,F,20,Abidjan,Partenaire,2023-02-05,Nouveau,1
2958,F,19,Bouaké,Mobile Money,2023-04-01,Nouveau,1
2959,F,47,Yamoussoukro,Site Web,2024-05-06,Régulier,0
2960,M,37,Abidjan,Partenaire,2023-03-11,Nouveau,0
2961,M,31,Bouaké,Boutique,2024-10-31,Nouveau,1
2962,M,34,Abidjan,Boutique,2022-01-31,Fidèle,1
2963,F,18,Abidjan,Boutique,2023-10-26,Occasionnel,1
2964,M,31,Korhogo,Réseaux sociaux,2023-07-23,Nouveau,1
2965,F,25,Abidjan,Boutique,2023-05-10,Régulier,1
2966,M,44,Daloa,Boutique,2023-06-05,Régulier,1
2967,F,44,Yamoussoukro,Mobile Money,2022-06-23,Fidèle,1
2968,F,40,Abengourou,Partenaire,2023-01-14,Fidèle,1
2969,M,38,Abidjan,Réseaux sociaux,2023-01-22,Régulier,1
2970,F,18,Abidjan,Site Web,2023-12-23,Nouveau,1
2971,F,40,Abidjan,Partenaire,2023-10-18,Occasionnel,1
2972,M,40,Bouaké,Site Web,2023-03-27,Nouveau,1
2973,F,47,Abidjan,Partenaire,2023-07-21,Occasionnel,0
2974,M,57,Yamoussoukro,Mobile Money,2023-09-19,Fidèle,1
2975,F,18,Abidjan,Mobile Money,2022-02-21,Nouveau,1
2976,M,29,Abidjan,Réseaux sociaux,2024-08-27,Fidèle,1
2977,M,25,Korhogo,Boutique,2024-09-04,Occasionnel,1
2978,M,35,San-Pédro,Boutique,2023-02-03,Nouveau,0
2979,M,34,Abidjan,Site Web,2024-04-13,Fidèle,0
2980,M,31,Yamoussoukro,Site Web,2023-03-12,Occasionnel,1
2981,M,45,Abidjan,Boutique,2022-03-16,Occasionnel,1
2982,F,21,Daloa,Boutique,2024-08-06,Occasionnel,1
2983,F,22,Abidjan,Boutique,2022-10-21,Nouveau,1
2984,M,22,Abidjan,Mobile Money,2023-01-28,Nouveau,1
2985,F,30,Abidjan,Mobile Money,2023-09-23,Régulier,1
2986,F,20,Abidjan,Boutique,2023-04-27,Fidèle,1
2987,F,33,Daloa,Site Web,2022-10-19,Régulier,1
2988,M,32,Abidjan,Boutique,2024-05-26,Fidèle,0
2989,F,25,Abidjan,Boutique,2023-01-25,Fidèle,1
2990,M,43,Abidjan,Site Web,2023-10-11,Nouveau,1
2991,M,33,Abidjan,Mobile Money,2023-12-30,Régulier,0
2992,M,45,Yamoussoukro,Boutique,2024-10-19,Régulier,1
2993,F,31,Abidjan,Mobile Money,2023-06-09,Nouveau,0
2994,M,33,Daloa,Site Web,2023-05-31,Occasionnel,1
2995,M,27,San-Pédro,Mobile Money,2024-09-26,Régulier,1
2996,F,33,Abidjan,Boutique,2023-06-09,VIP,1
2997,M,41,San-Pédro,Boutique,2022-11-23,VIP,1
2998,F,29,Abidjan,Réseaux sociaux,2022-02-17,Occasionnel,1
2999,M,39,Abidjan,Site Web,2022-12-22,Régulier,1
3000,F,25,Abidjan,Partenaire,2022-08-05,Occasionnel,1
3001,M,42,Abidjan,Site Web,2022-11-30,Fidèle,0
3002,M,27,Abidjan,Boutique,2023-08-15,Régulier,1
3003,F,43,Abidjan,Mobile Money,2023-07-29,Fidèle,1
3004,M,34,San-Pédro,Mobile Money,2022-07-24,VIP,1
3005,F,50,Abidjan,Mobile Money,2023-05-24,Nouveau,0
3006,M,21,Divo,Mobile Money,2023-05-12,VIP,1
3007,M,18,Abidjan,Boutique,2022-02-16,Régulier,0
3008,F,27,Bouaké,Site Web,2022-11-07,Nouveau,1
3009,F,18,Abidjan,Site Web,2024-03-02,Nouveau,1
3010,M,18,Abidjan,Mobile Money,2022-01-23,Régulier,1
3011,F,40,Abidjan,Boutique,2022-11-26,Nouveau,1
3012,M,33,Man,Mobile Money,2023-06-05,Nouveau,1
3013,M,28,Man,Boutique,2022-07-02,Occasionnel,0
3014,M,29,Abidjan,Boutique,2023-12-09,Nouveau,1
3015,F,27,Bouaké,Mobile Money,2024-02-23,Occasionnel,1
3016,M,52,Bouaké,Mobile Money,2023-01-06,Régulier,1
3017,M,25,Bouaké,Partenaire,2022-09-10,Nouveau,1
3018,F,19,Abidjan,Boutique,2024-04-30,Régulier,1
3019,F,42,Yamoussoukro,Boutique,2022-08-24,Nouveau,0
3020,F,31,Daloa,Mobile Money,2022-06-09,Fidèle,0
3021,F,56,Abidjan,Mobile Money,2022-02-06,Occasionnel,1
3022,M,28,Abidjan,Boutique,2022-04-10,Régulier,1
3023,F,43,Abidjan,Partenaire,2024-08-12,Régulier,1
3024,M,45,Man,Mobile Money,2024-10-20,Fidèle,1
3025,F,28,Abidjan,Mobile Money,2023-08-21,Occasionnel,1
3026,F,25,Abidjan,Partenaire,2024-10-06,Occasionnel,1
3027,F,42,Abidjan,Boutique,2024-02-14,Nouveau,1
3028,M,40,San-Pédro,Mobile Money,2023-03-22,Occasionnel,0
3029,M,18,Yamoussoukro,Site Web,2024-02-21,Occasionnel,0
3030,F,21,Abidjan,Boutique,2023-04-05,Régulier,1
3031,M,18,Abidjan,Partenaire,2024-11-19,Nouveau,0
3032,F,40,Daloa,Mobile Money,2024-07-20,Occasionnel,0
3033,F,31,Abidjan,Site Web,2024-07-14,Occasionnel,1
3034,F,32,Abidjan,Mobile Money,2023-08-04,Occasionnel,0
3035,M,18,Gagnoa,Réseaux sociaux,2023-07-22,Régulier,0
3036,M,21,Abidjan,Réseaux sociaux,2022-05-09,Occasionnel,1
3037,M,28,Abidjan,Réseaux sociaux,2023-12-16,Occasionnel,0
3038,F,26,Abidjan,Réseaux sociaux,2022-05-06,Occasionnel,1
3039,F,35,Daloa,Site Web,2023-08-15,Régulier,1
3040,M,40,Daloa,Mobile Money,2022-05-24,Régulier,1
3041,F,58,Abidjan,Mobile Money,2023-06-06,Nouveau,1
3042,M,33,Yamoussoukro,Boutique,2024-05-04,Nouveau,1
3043,M,46,Korhogo,Boutique,2022-12-04,Régulier,1
3044,F,24,San-Pédro,Mobile Money,2023-10-22,Régulier,0
3045,M,18,Abidjan,Site Web,2022-10-12,Nouveau,0
3046,M,30,Abidjan,Site Web,2022-11-25,Occasionnel,1
3047,F,18,Korhogo,Partenaire,2022-07-20,Nouveau,1
3048,M,34,Abidjan,Boutique,2022-06-27,Régulier,1
3049,M,25,Abidjan,Site Web,2023-02-12,Nouveau,1
3050,F,18,Abidjan,Site Web,2022-05-16,Régulier,1
3051,M,53,San-Pédro,Partenaire,2024-09-03,Régulier,0
3052,F,28,Abidjan,Site Web,2024-03-22,Fidèle,1
3053,M,18,Abidjan,Mobile Money,2022-08-31,VIP,1
3054,M,43,Bouaké,Mobile Money,2024-08-28,Occasionnel,1
3055,M,25,Abidjan,Partenaire,2023-02-05,Régulier,1
3056,F,45,Abidjan,Site Web,2023-08-05,Régulier,1
3057,M,25,Abidjan,Réseaux sociaux,2024-02-05,Fidèle,1
3058,F,28,Abidjan,Site Web,2024-04-26,Occasionnel,1
3059,F,37,Abengourou,Site Web,2022-01-09,Nouveau,0
3060,F,40,Abidjan,Site Web,2022-11-07,VIP,1
3061,M,42,San-Pédro,Partenaire,2023-01-04,Nouveau,1
3062,F,33,Abidjan,Réseaux sociaux,2023-10-04,VIP,1
3063,F,39,Abidjan,Boutique,2024-08-13,Nouveau,1
3064,M,42,Abidjan,Mobile Money,2023-04-25,Occasionnel,1
3065,F,36,Abidjan,Mobile Money,2023-05-23,VIP,0
3066,F,32,Abidjan,Boutique,2022-04-07,Régulier,0
3067,F,18,Abidjan,Réseaux sociaux,2023-07-31,Occasionnel,1
3068,F,40,Divo,Réseaux sociaux,2023-06-18,Nouveau,1
3069,M,34,Abidjan,Boutique,2023-11-29,Nouveau,1
3070,F,29,Man,Mobile Money,2024-07-16,Nouveau,1
3071,F,48,Abidjan,Boutique,2023-09-14,Occasionnel,0
3072,M,18,Abidjan,Réseaux sociaux,2022-02-26,Occasionnel,1
3073,M,52,Bouaké,Site Web,2024-06-13,Nouveau,1
3074,M,33,Abidjan,Mobile Money,2023-06-07,Occasionnel,1
3075,M,37,Abidjan,Boutique,2023-06-17,Fidèle,1
3076,M,29,Abidjan,Boutique,2024-08-14,Fidèle,1
3077,F,18,Abidjan,Boutique,2023-10-08,Occasionnel,1
3078,M,32,Daloa,Réseaux sociaux,2024-05-15,VIP,0
3079,M,37,Abidjan,Partenaire,2024-08-21,Occasionnel,1
3080,F,41,Gagnoa,Mobile Money,2023-06-25,Nouveau,0
3081,F,31,Abidjan,Mobile Money,2024-12-11,Occasionnel,1
3082,F,18,Abidjan,Boutique,2022-07-07,Fidèle,1
3083,M,18,Abidjan,Mobile Money,2024-08-12,Nouveau,1
3084,M,56,Abidjan,Boutique,2024-07-18,Nouveau,1
3085,M,21,Korhogo,Mobile Money,2022-04-20,VIP,0
3086,F,49,San-Pédro,Mobile Money,2022-06-17,Régulier,0
3087,F,23,Abidjan,Réseaux sociaux,2022-02-10,Régulier,1
3088,F,31,Abidjan,Mobile Money,2022-10-31,Régulier,1
3089,M,40,San-Pédro,Réseaux sociaux,2024-12-21,Régulier,1
3090,M,24,Abidjan,Mobile Money,2022-05-17,Nouveau,1
3091,M,51,Abidjan,Mobile Money,2022-02-06,Régulier,1
3092,M,34,Abidjan,Mobile Money,2023-05-18,Nouveau,1
3093,M,39,Abidjan,Mobile Money,2023-01-23,Nouveau,1
3094,M,31,Abidjan,Boutique,2023-11-20,VIP,0
3095,F,41,Abidjan,Réseaux sociaux,2023-10-27,Nouveau,1
3096,F,51,Korhogo,Réseaux sociaux,2024-06-24,Nouveau,1
3097,F,32,Abidjan,Mobile Money,2023-03-31,Nouveau,0
3098,F,53,Korhogo,Mobile Money,2023-05-21,Fidèle,1
3099,F,27,Yamoussoukro,Mobile Money,2022-01-25,VIP,1
3100,F,42,Abidjan,Site Web,2024-11-28,Nouveau,1
3101,M,39,Abidjan,Mobile Money,2022-08-22,Occasionnel,1
3102,F,22,Abidjan,Mobile Money,2023-10-15,Régulier,1
3103,M,36,San-Pédro,Réseaux sociaux,2024-08-22,Régulier,1
3104,M,34,Abidjan,Réseaux sociaux,2023-10-24,Nouveau,1
3105,M,24,Man,Site Web,2023-11-16,Nouveau,1
3106,M,37,Bouaké,Mobile Money,2022-07-11,Occasionnel,1
3107,F,35,Bouaké,Boutique,2024-02-16,Nouveau,1
3108,M,33,Abidjan,Mobile Money,2022-07-28,Régulier,0
3109,F,33,Bouaké,Site Web,2024-01-28,Nouveau,1
3110,M,33,Yamoussoukro,Site Web,2023-09-24,Fidèle,1
3111,F,29,Yamoussoukro,Mobile Money,2023-06-21,Régulier,1
3112,F,35,Abidjan,Réseaux sociaux,2024-02-29,Régulier,1
3113,M,26,Bouaké,Boutique,2024-02-28,Régulier,1
3114,M,63,Abidjan,Site Web,2022-08-13,Nouveau,1
3115,F,18,Bouaké,Mobile Money,2023-02-16,Nouveau,1
3116,M,27,Abidjan,Boutique,2023-06-14,Occasionnel,1
3117,F,28,Abidjan,Mobile Money,2022-06-16,Régulier,1
3118,M,56,Daloa,Site Web,2023-01-26,Fidèle,1
3119,F,19,Abidjan,Mobile Money,2022-02-15,Occasionnel,1
3120,F,38,Bouaké,Mobile Money,2023-04-26,Régulier,1
3121,F,36,Yamoussoukro,Site Web,2022-08-14,Nouveau,1
3122,F,37,Yamoussoukro,Site Web,2022-09-01,Nouveau,1
3123,F,47,Daloa,Site Web,2024-06-15,Nouveau,1
3124,F,47,Abidjan,Site Web,2022-06-04,Fidèle,1
3125,F,29,Abidjan,Site Web,2022-05-13,Occasionnel,1
3126,F,36,Yamoussoukro,Site Web,2022-12-17,Occasionnel,1
3127,M,18,Abidjan,Boutique,2022-01-26,Régulier,1
3128,F,35,Abidjan,Mobile Money,2024-08-09,Nouveau,1
3129,M,25,Abidjan,Boutique,2024-12-16,Nouveau,1
3130,M,31,Abidjan,Mobile Money,2024-05-31,Nouveau,1
3131,F,18,Abengourou,Boutique,2024-05-25,Nouveau,1
3132,M,38,Abidjan,Boutique,2022-04-22,Occasionnel,1
3133,F,18,Abidjan,Mobile Money,2023-08-31,Nouveau,1
3134,F,35,Man,Site Web,2022-04-07,Régulier,1
3135,M,20,Gagnoa,Site Web,2022-11-26,Fidèle,1
3136,M,24,Abidjan,Boutique,2023-06-24,Fidèle,0
3137,M,46,Korhogo,Partenaire,2024-01-17,Nouveau,0
3138,F,40,Abidjan,Mobile Money,2022-10-31,Occasionnel,1
3139,M,46,Daloa,Mobile Money,2022-10-08,Nouveau,1
3140,F,51,Abidjan,Mobile Money,2024-06-20,Nouveau,1
3141,F,25,Abidjan,Boutique,2022-09-03,Régulier,1
3142,F,50,Abidjan,Mobile Money,2023-06-17,Occasionnel,1
3143,M,18,Yamoussoukro,Réseaux sociaux,2022-11-11,Régulier,1
3144,F,42,Abidjan,Mobile Money,2024-07-22,Fidèle,1
3145,M,28,Abidjan,Boutique,2023-08-09,Nouveau,1
3146,M,23,Yamoussoukro,Boutique,2022-04-29,Fidèle,1
3147,M,40,Abidjan,Mobile Money,2022-06-12,Nouveau,1
3148,M,44,Korhogo,Site Web,2024-11-28,VIP,0
3149,M,44,Abidjan,Site Web,2024-10-26,Régulier,1
3150,F,36,Abidjan,Site Web,2024-04-19,Nouveau,1
3151,F,35,Abidjan,Site Web,2022-03-26,Occasionnel,1
3152,M,39,Abidjan,Boutique,2024-03-12,Nouveau,1
3153,F,37,Abidjan,Boutique,2023-12-25,Régulier,1
3154,F,39,Abidjan,Site Web,2024-10-26,Nouveau,1
3155,F,36,Bouaké,Boutique,2023-06-17,Fidèle,0
3156,F,43,Abidjan,Boutique,2023-05-30,Nouveau,0
3157,F,18,Abidjan,Mobile Money,2023-11-24,VIP,1
3158,F,32,Daloa,Site Web,2022-06-13,Nouveau,1
3159,M,18,Abidjan,Mobile Money,2024-03-27,Régulier,1
3160,F,37,Bouaké,Partenaire,2023-06-29,Régulier,0
3161,M,52,Korhogo,Mobile Money,2022-07-25,Nouveau,1
3162,M,28,Abidjan,Boutique,2024-06-11,Nouveau,1
3163,F,35,Bouaké,Mobile Money,2022-10-17,Occasionnel,1
3164,M,42,Divo,Mobile Money,2024-07-30,Régulier,1
3165,M,18,Abidjan,Mobile Money,2022-10-26,Régulier,1
3166,M,28,Gagnoa,Site Web,2023-06-19,Nouveau,0
3167,F,38,Abidjan,Mobile Money,2023-04-24,Fidèle,1
3168,F,18,Bouaké,Mobile Money,2024-03-12,Fidèle,1
3169,F,23,Abidjan,Mobile Money,2022-07-23,Régulier,1
3170,M,46,Abidjan,Mobile Money,2022-09-28,Nouveau,1
3171,M,45,Abengourou,Partenaire,2022-07-30,Nouveau,1
3172,M,38,Abidjan,Boutique,2022-09-10,VIP,0
3173,M,43,Gagnoa,Site Web,2023-05-11,Régulier,1
3174,M,36,Yamoussoukro,Boutique,2023-10-04,Régulier,0
3175,M,40,Korhogo,Boutique,2024-08-03,Fidèle,1
3176,F,30,Gagnoa,Réseaux sociaux,2023-04-07,Nouveau,0
3177,M,35,Bouaké,Mobile Money,2023-03-25,Régulier,0
3178,F,27,Abengourou,Réseaux sociaux,2022-06-26,Régulier,1
3179,F,47,Daloa,Boutique,2022-04-19,Fidèle,0
3180,F,50,Abidjan,Boutique,2024-04-13,Régulier,1
3181,M,49,Yamoussoukro,Réseaux sociaux,2023-11-24,Occasionnel,1
3182,F,29,Abidjan,Mobile Money,2023-08-06,Nouveau,1
3183,F,23,Abidjan,Partenaire,2023-05-02,Fidèle,1
3184,F,48,Abidjan,Partenaire,2023-07-24,Régulier,1
3185,F,39,Abidjan,Mobile Money,2024-07-15,Occasionnel,0
3186,F,37,Abidjan,Boutique,2022-07-27,VIP,0
3187,M,27,Abidjan,Réseaux sociaux,2023-07-01,Nouveau,1
3188,M,38,Yamoussoukro,Mobile Money,2022-09-22,Occasionnel,0
3189,F,22,Yamoussoukro,Site Web,2022-04-25,VIP,0
3190,F,40,Korhogo,Mobile Money,2024-01-29,Régulier,1
3191,F,49,Gagnoa,Mobile Money,2024-02-11,Fidèle,1
3192,F,51,Korhogo,Boutique,2024-07-21,Fidèle,1
3193,M,41,Bouaké,Site Web,2022-01-24,Occasionnel,1
3194,M,18,Abidjan,Site Web,2022-07-14,Nouveau,0
3195,M,36,Divo,Site Web,2023-09-22,Fidèle,1
3196,F,57,Abidjan,Mobile Money,2024-06-08,Occasionnel,0
3197,M,24,Abidjan,Boutique,2024-10-26,Occasionnel,0
3198,F,33,Abidjan,Mobile Money,2024-05-12,Occasionnel,1
3199,F,49,Bouaké,Mobile Money,2024-09-17,Nouveau,0
3200,M,40,Yamoussoukro,Mobile Money,2024-06-11,Nouveau,1
3201,M,61,Abidjan,Boutique,2022-12-12,Régulier,1
3202,M,25,Daloa,Mobile Money,2023-09-30,Régulier,1
3203,M,23,Abidjan,Mobile Money,2023-11-27,Occasionnel,0
3204,M,47,Abidjan,Site Web,2023-01-21,Nouveau,0
3205,M,20,Abidjan,Mobile Money,2024-08-27,Occasionnel,1
3206,F,31,Abidjan,Partenaire,2024-04-24,Régulier,1
3207,F,33,Daloa,Boutique,2023-07-20,Nouveau,1
3208,F,45,Abidjan,Mobile Money,2023-06-10,Occasionnel,0
3209,F,40,Abidjan,Réseaux sociaux,2024-05-17,Régulier,0
3210,F,39,Abidjan,Boutique,2022-08-31,Occasionnel,0
3211,F,29,Daloa,Réseaux sociaux,2022-08-28,Régulier,1
3212,M,47,Abengourou,Boutique,2023-03-17,Fidèle,1
3213,M,75,Yamoussoukro,Boutique,2022-05-20,Nouveau,1
3214,M,41,Bouaké,Site Web,2023-05-17,Nouveau,1
3215,F,35,Korhogo,Boutique,2023-04-19,Nouveau,1
3216,M,19,Abidjan,Boutique,2023-07-08,Régulier,0
3217,F,26,Abidjan,Mobile Money,2023-05-21,Fidèle,1
3218,F,31,Abidjan,Mobile Money,2024-09-09,Régulier,0
3219,F,28,Abidjan,Mobile Money,2022-10-28,VIP,1
3220,F,33,Abidjan,Site Web,2023-03-27,Régulier,1
3221,F,53,Abidjan,Boutique,2024-03-19,Nouveau,1
3222,M,47,Abidjan,Partenaire,2022-11-08,Nouveau,1
3223,M,32,Abidjan,Mobile Money,2023-12-20,Régulier,1
3224,M,20,Abidjan,Boutique,2024-11-19,Régulier,1
3225,F,48,Abidjan,Mobile Money,2023-02-16,Occasionnel,1
3226,M,33,Korhogo,Site Web,2022-09-22,Occasionnel,1
3227,M,18,Yamoussoukro,Réseaux sociaux,2022-07-28,Occasionnel,0
3228,F,41,Abidjan,Boutique,2022-01-13,Nouveau,0
3229,M,45,Abidjan,Boutique,2022-11-08,Régulier,1
3230,F,18,Abidjan,Site Web,2024-07-19,Régulier,1
3231,F,24,Abidjan,Mobile Money,2022-10-06,Régulier,1
3232,F,32,Abidjan,Boutique,2024-11-11,Nouveau,1
3233,F,42,Abidjan,Site Web,2024-11-09,Fidèle,0
3234,F,28,San-Pédro,Mobile Money,2024-01-17,Nouveau,1
3235,F,24,San-Pédro,Site Web,2024-12-10,Nouveau,1
3236,F,41,Daloa,Site Web,2023-03-23,Régulier,1
3237,M,28,Bouaké,Mobile Money,2024-11-13,VIP,1
3238,F,39,Yamoussoukro,Mobile Money,2023-08-19,Fidèle,1
3239,F,21,Daloa,Boutique,2022-03-30,Nouveau,1
3240,F,19,Korhogo,Site Web,2024-06-30,Nouveau,1
3241,M,42,Daloa,Boutique,2024-11-06,Régulier,0
