client_key,client_id_nk,genre,age,tranche_age,ville,canal_acquisition,segment_marketing,date_inscription,statut
2535,2535,M,44,36-45,Abidjan,Boutique,Nouveau,2024-09-05,Actif
2536,2536,M,18,18-25,Abidjan,Mobile Money,Occasionnel,2024-09-18,Actif
2537,2537,M,19,18-25,Abidjan,Boutique,VIP,2024-12-20,Actif
2538,2538,F,31,26-35,Abidjan,Site Web,Nouveau,2024-03-05,Actif
2539,2539,F,25,18-25,Abidjan,Mobile Money,Nouveau,2024-01-19,Actif
2540,2540,F,30,26-35,Daloa,Site Web,Nouveau,2023-11-04,Actif
2541,2541,F,20,18-25,Abidjan,Mobile Money,Occasionnel,2024-01-19,Actif
2542,2542,F,36,36-45,Yamoussoukro,Réseaux sociaux,Nouveau,2022-10-09,Actif
2543,2543,F,32,26-35,Abidjan,Mobile Money,Régulier,2024-06-11,Actif
2544,2544,F,40,36-45,Abidjan,Site Web,Nouveau,2022-07-24,Actif
2545,2545,M,36,36-45,Abidjan,Boutique,Nouveau,2023-06-10,Actif
2546,2546,F,36,36-45,Daloa,Boutique,Nouveau,2023-02-14,Actif
2547,2547,M,18,18-25,Divo,Mobile Money,Nouveau,2024-04-13,Actif
2548,2548,F,39,36-45,Abidjan,Mobile Money,Régulier,2022-10-07,Inactif
2549,2549,F,30,26-35,Divo,Boutique,Fidèle,2022-08-15,Actif
2550,2550,F,32,26-35,Abidjan,Mobile Money,Régulier,2024-06-04,Inactif
2551,2551,M,45,36-45,Bouaké,Mobile Money,Fidèle,2023-06-18,Actif
2552,2552,F,26,26-35,Yamoussoukro,Site Web,Nouveau,2024-02-29,Actif
2553,2553,M,48,46-55,Abidjan,Mobile Money,Fidèle,2024-08-20,Actif
2554,2554,M,49,46-55,Abidjan,Mobile Money,Occasionnel,2024-07-03,Actif
2555,2555,F,42,36-45,Abidjan,Boutique,Régulier,2023-03-14,Actif
2556,2556,M,23,18-25,Yamoussoukro,Boutique,Régulier,2022-07-07,Actif
2557,2557,F,18,18-25,Abidjan,Boutique,Nouveau,2024-11-17,Actif
2558,2558,F,45,36-45,Korhogo,Site Web,Nouveau,2022-12-06,Actif
2559,2559,F,35,26-35,Abidjan,Boutique,Nouveau,2024-04-22,Actif
2560,2560,F,25,18-25,Man,Boutique,Occasionnel,2024-04-21,Inactif
2561,2561,M,46,46-55,Abidjan,Boutique,Occasionnel,2023-04-30,Actif
2562,2562,M,24,18-25,Bouaké,Mobile Money,VIP,2022-06-29,Actif
2563,2563,M,29,26-35,Abidjan,Site Web,Nouveau,2023-06-01,Actif
2564,2564,F,39,36-45,Abidjan,Mobile Money,Occasionnel,2022-06-09,Actif
2565,2565,M,21,18-25,Abidjan,Réseaux sociaux,Occasionnel,2023-01-21,Inactif
2566,2566,F,32,26-35,Yamoussoukro,Boutique,Nouveau,2023-02-24,Actif
2567,2567,F,45,36-45,Abidjan,Site Web,Nouveau,2023-07-22,Actif
2568,2568,F,36,36-45,Bouaké,Boutique,Occasionnel,2022-07-24,Actif
2569,2569,M,47,46-55,Gagnoa,Partenaire,Occasionnel,2024-07-15,Actif
2570,2570,M,46,46-55,Abidjan,Boutique,Nouveau,2022-03-28,Actif
2571,2571,F,34,26-35,Abidjan,Boutique,Nouveau,2024-12-15,Actif
2572,2572,M,18,18-25,Abidjan,Réseaux sociaux,Nouveau,2022-12-09,Inactif
2573,2573,M,21,18-25,Abidjan,Site Web,Fidèle,2023-06-21,Actif
2574,2574,M,42,36-45,Abidjan,Boutique,Régulier,2024-08-16,Actif
2575,2575,M,18,18-25,Daloa,Mobile Money,Nouveau,2023-12-18,Actif
2576,2576,M,30,26-35,Abidjan,Mobile Money,Régulier,2022-03-03,Actif
2577,2577,M,37,36-45,Abidjan,Réseaux sociaux,Fidèle,2023-10-24,Actif
2578,2578,M,50,46-55,Bouaké,Mobile Money,Nouveau,2023-09-12,Inactif
2579,2579,F,27,26-35,Abidjan,Mobile Money,Nouveau,2024-10-18,Actif
2580,2580,M,26,26-35,Bouaké,Mobile Money,Nouveau,2023-09-09,Actif
2581,2581,F,33,26-35,Man,Partenaire,Nouveau,2024-12-22,Inactif
2582,2582,M,37,36-45,Abidjan,Boutique,Régulier,2023-08-05,Inactif
2583,2583,F,32,26-35,Abidjan,Boutique,Régulier,2022-07-30,Actif
2584,2584,F,45,36-45,San-Pédro,Réseaux sociaux,Occasionnel,2023-07-08,Inactif
2585,2585,F,25,18-25,Yamoussoukro,Boutique,Nouveau,2024-10-01,Actif
2586,2586,F,35,26-35,Daloa,Site Web,Régulier,2022-01-19,Inactif
2587,2587,F,38,36-45,Daloa,Site Web,Nouveau,2023-03-13,Actif
2588,2588,F,29,26-35,Abidjan,Boutique,Nouveau,2022-02-21,Actif
2589,2589,F,43,36-45,Abidjan,Site Web,Nouveau,2024-07-10,Inactif
2590,2590,F,35,26-35,Yamoussoukro,Partenaire,Fidèle,2023-07-14,Actif
2591,2591,M,42,36-45,Yamoussoukro,Mobile Money,Régulier,2024-02-24,Inactif
2592,2592,M,36,36-45,Yamoussoukro,Mobile Money,Régulier,2024-11-26,Actif
2593,2593,M,38,36-45,Abidjan,Réseaux sociaux,Régulier,2024-06-30,Actif
2594,2594,F,27,26-35,San-Pédro,Boutique,Nouveau,2023-03-23,Actif
2595,2595,F,27,26-35,Abidjan,Boutique,Occasionnel,2024-10-20,Actif
2596,2596,M,47,46-55,Abidjan,Mobile Money,Régulier,2023-06-02,Actif
2597,2597,F,40,36-45,Abidjan,Réseaux sociaux,Fidèle,2024-12-07,Actif
2598,2598,F,22,18-25,Abidjan,Site Web,Occasionnel,2024-12-11,Actif
2599,2599,M,35,26-35,Yamoussoukro,Partenaire,Nouveau,2022-08-31,Actif
2600,2600,M,18,18-25,Abidjan,Boutique,VIP,2024-05-03,Actif
2601,2601,F,27,26-35,Yamoussoukro,Partenaire,Occasionnel,2024-02-04,Actif
2602,2602,M,44,36-45,Abidjan,Boutique,Nouveau,2024-04-23,Actif
2603,2603,F,32,26-35,Abidjan,Site Web,Nouveau,2022-07-03,Inactif
2604,2604,M,35,26-35,Abidjan,Site Web,Nouveau,2023-07-07,Actif
2605,2605,F,18,18-25,Abidjan,Boutique,Régulier,2022-06-15,Actif
2606,2606,F,29,26-35,Daloa,Boutique,Régulier,2024-09-10,Actif
2607,2607,M,37,36-45,Abidjan,Mobile Money,Nouveau,2024-08-14,Actif
2608,2608,F,39,36-45,Abidjan,Boutique,Nouveau,2023-09-29,Actif
2609,2609,M,44,36-45,Abidjan,Site Web,Occasionnel,2022-05-23,Actif
2610,2610,F,31,26-35,Abidjan,Mobile Money,Occasionnel,2023-12-21,Inactif
2611,2611,M,32,26-35,Abidjan,Site Web,Nouveau,2023-04-27,Inactif
2612,2612,M,19,18-25,Gagnoa,Mobile Money,Nouveau,2024-05-12,Actif
2613,2613,F,31,26-35,Abidjan,Mobile Money,Fidèle,2022-04-19,Actif
2614,2614,M,20,18-25,Abidjan,Site Web,VIP,2023-03-22,Actif
2615,2615,F,18,18-25,Korhogo,Mobile Money,Occasionnel,2023-01-31,Actif
2616,2616,F,22,18-25,Yamoussoukro,Partenaire,Régulier,2024-11-09,Actif
2617,2617,F,50,46-55,Abidjan,Partenaire,Fidèle,2022-11-23,Actif
2618,2618,M,31,26-35,Bouaké,Boutique,Nouveau,2024-12-17,Actif
2619,2619,M,36,36-45,Man,Boutique,Fidèle,2024-10-06,Inactif
2620,2620,M,28,26-35,Abidjan,Mobile Money,Occasionnel,2023-10-05,Actif
2621,2621,M,18,18-25,Abidjan,Site Web,Occasionnel,2022-07-11,Actif
2622,2622,M,44,36-45,Korhogo,Mobile Money,Occasionnel,2022-09-01,Actif
2623,2623,F,18,18-25,Daloa,Partenaire,Nouveau,2022-01-19,Inactif
2624,2624,M,27,26-35,Abengourou,Partenaire,Régulier,2024-04-28,Actif
2625,2625,M,33,26-35,Abidjan,Mobile Money,Régulier,2024-03-05,Inactif
2626,2626,F,36,36-45,Divo,Site Web,Nouveau,2022-12-19,Inactif
2627,2627,M,26,26-35,Abidjan,Boutique,Occasionnel,2024-03-11,Actif
2628,2628,F,18,18-25,Yamoussoukro,Boutique,VIP,2023-09-24,Actif
2629,2629,F,25,18-25,Korhogo,Mobile Money,Fidèle,2024-06-13,Actif
2630,2630,F,25,18-25,Abidjan,Site Web,Régulier,2022-04-05,Actif
2631,2631,F,25,18-25,Abidjan,Mobile Money,Nouveau,2022-08-06,Actif
2632,2632,F,44,36-45,Bouaké,Réseaux sociaux,Nouveau,2024-06-03,Inactif
2633,2633,M,20,18-25,San-Pédro,Boutique,Nouveau,2023-02-09,Inactif
2634,2634,M,37,36-45,Abidjan,Site Web,Fidèle,2024-11-16,Actif
2635,2635,M,35,26-35,San-Pédro,Partenaire,Régulier,2024-08-22,Actif
2636,2636,F,44,36-45,Abidjan,Site Web,Fidèle,2022-04-14,Actif
2637,2637,F,32,26-35,Abidjan,Boutique,Nouveau,2023-03-18,Actif
2638,2638,F,42,36-45,Abidjan,Boutique,VIP,2024-03-12,Actif
2639,2639,M,32,26-35,Man,Boutique,VIP,2022-05-30,Inactif
2640,2640,F,38,36-45,Abidjan,Boutique,Régulier,2024-07-31,Actif
2641,2641,M,18,18-25,Bouaké,Partenaire,Fidèle,2022-04-18,Actif
2642,2642,M,18,18-25,Abidjan,Mobile Money,Occasionnel,2022-04-30,Actif
2643,2643,M,38,36-45,Man,Boutique,Nouveau,2023-08-19,Actif
2644,2644,M,38,36-45,Daloa,Site Web,Nouveau,2022-09-28,Inactif
2645,2645,F,39,36-45,Abidjan,Boutique,Nouveau,2023-12-01,Inactif
2646,2646,M,28,26-35,Abidjan,Réseaux sociaux,Nouveau,2023-03-06,Actif
2647,2647,M,50,46-55,Abidjan,Mobile Money,Régulier,2022-10-24,Actif
2648,2648,M,28,26-35,Abidjan,Mobile Money,Nouveau,2024-07-05,Inactif
2649,2649,M,38,36-45,San-Pédro,Site Web,Nouveau,2022-06-24,Actif
2650,2650,M,40,36-45,Bouaké,Boutique,Nouveau,2023-06-25,Actif
2651,2651,M,52,46-55,Abidjan,Partenaire,Régulier,2022-07-04,Inactif
2652,2652,F,30,26-35,Yamoussoukro,Boutique,Fidèle,2022-05-30,Actif
2653,2653,M,26,26-35,Abidjan,Mobile Money,Occasionnel,2022-08-13,Actif
2654,2654,M,18,18-25,Abidjan,Mobile Money,Régulier,2022-10-08,Actif
2655,2655,F,51,46-55,Abidjan,Boutique,VIP,2023-03-28,Actif
2656,2656,M,38,36-45,Abidjan,Boutique,Régulier,2023-05-27,Inactif
2657,2657,F,38,36-45,Bouaké,Mobile Money,Régulier,2022-06-01,Actif
2658,2658,M,68,56+,Abidjan,Boutique,Régulier,2022-02-12,Actif
2659,2659,F,37,36-45,Bouaké,Réseaux sociaux,VIP,2022-04-14,Actif
2660,2660,F,19,18-25,Abidjan,Boutique,Nouveau,2023-11-22,Inactif
2661,2661,M,31,26-35,Yamoussoukro,Site Web,Régulier,2024-12-02,Actif
2662,2662,F,23,18-25,Abidjan,Mobile Money,Occasionnel,2022-01-28,Actif
2663,2663,F,29,26-35,Abidjan,Réseaux sociaux,Nouveau,2022-02-08,Actif
2664,2664,F,29,26-35,Abidjan,Mobile Money,Régulier,2024-05-05,Actif
2665,2665,F,27,26-35,Abidjan,Boutique,Fidèle,2024-03-04,Actif
2666,2666,M,18,18-25,Abidjan,Mobile Money,Fidèle,2024-03-14,Actif
2667,2667,M,51,46-55,Abidjan,Mobile Money,Fidèle,2022-07-09,Actif
2668,2668,F,37,36-45,Daloa,Mobile Money,Régulier,2024-08-05,Actif
2669,2669,M,31,26-35,Abidjan,Mobile Money,Occasionnel,2023-11-14,Actif
2670,2670,F,42,36-45,Daloa,Réseaux sociaux,Fidèle,2022-06-22,Actif
2671,2671,M,39,36-45,Bouaké,Mobile Money,Nouveau,2022-05-07,Inactif
2672,2672,F,37,36-45,Abidjan,Partenaire,Nouveau,2023-10-22,Actif
2673,2673,F,41,36-45,Bouaké,Boutique,Occasionnel,2024-05-03,Actif
2674,2674,F,35,26-35,Abidjan,Mobile Money,Occasionnel,2024-05-05,Actif
2675,2675,M,41,36-45,Yamoussoukro,Boutique,Régulier,2023-10-06,Actif
2676,2676,F,42,36-45,Daloa,Mobile Money,Régulier,2023-07-19,Actif
2677,2677,F,35,26-35,Daloa,Réseaux sociaux,Nouveau,2024-02-01,Actif
2678,2678,M,31,26-35,Abidjan,Mobile Money,Régulier,2022-05-24,Actif
2679,2679,M,50,46-55,Yamoussoukro,Réseaux sociaux,Régulier,2023-02-04,Actif
2680,2680,F,28,26-35,Abidjan,Mobile Money,VIP,2022-04-19,Actif
2681,2681,M,38,36-45,Abidjan,Mobile Money,Nouveau,2024-07-07,Actif
2682,2682,M,38,36-45,Abidjan,Mobile Money,Régulier,2023-10-26,Actif
2683,2683,F,27,26-35,Abidjan,Site Web,Régulier,2024-05-01,Inactif
2684,2684,M,25,18-25,Bouaké,Boutique,Occasionnel,2023-06-29,Actif
2685,2685,F,30,26-35,Korhogo,Partenaire,Nouveau,2024-10-15,Actif
2686,2686,M,28,26-35,Abidjan,Boutique,Nouveau,2024-10-14,Actif
2687,2687,F,18,18-25,Bouaké,Mobile Money,Nouveau,2023-11-06,Inactif
2688,2688,M,26,26-35,Bouaké,Site Web,Occasionnel,2024-07-02,Actif
2689,2689,F,36,36-45,Man,Boutique,Régulier,2023-12-24,Inactif
2690,2690,F,47,46-55,Yamoussoukro,Réseaux sociaux,Occasionnel,2024-03-03,Actif
2691,2691,M,40,36-45,Abidjan,Boutique,Régulier,2022-09-28,Actif
2692,2692,F,18,18-25,Abidjan,Site Web,Nouveau,2024-12-11,Actif
2693,2693,M,41,36-45,Bouaké,Mobile Money,Nouveau,2022-07-21,Actif
2694,2694,M,27,26-35,Abidjan,Partenaire,Régulier,2024-01-31,Actif
2695,2695,M,38,36-45,Man,Mobile Money,Régulier,2023-10-27,Inactif
2696,2696,F,33,26-35,Man,Réseaux sociaux,Régulier,2022-04-12,Inactif
2697,2697,M,31,26-35,Divo,Mobile Money,Régulier,2024-04-28,Actif
2698,2698,F,32,26-35,Abidjan,Site Web,VIP,2022-03-26,Actif
2699,2699,F,33,26-35,Yamoussoukro,Réseaux sociaux,Fidèle,2023-07-12,Actif
2700,2700,M,48,46-55,Yamoussoukro,Réseaux sociaux,Régulier,2024-06-12,Actif
2701,2701,M,33,26-35,Abidjan,Boutique,Nouveau,2022-05-18,Actif
2702,2702,M,45,36-45,Abidjan,Boutique,Nouveau,2023-01-30,Actif
2703,2703,F,44,36-45,Abidjan,Réseaux sociaux,Régulier,2023-07-11,Actif
2704,2704,M,41,36-45,Abidjan,Boutique,Occasionnel,2024-10-09,Inactif
2705,2705,M,18,18-25,Divo,Site Web,Nouveau,2023-02-23,Actif
2706,2706,F,46,46-55,San-Pédro,Mobile Money,Nouveau,2022-05-10,Actif
2707,2707,M,28,26-35,Abidjan,Boutique,Fidèle,2022-05-24,Inactif
2708,2708,F,41,36-45,Abidjan,Boutique,Nouveau,2022-08-06,Actif
2709,2709,F,23,18-25,Abidjan,Site Web,Régulier,2024-08-06,Actif
2710,2710,M,20,18-25,Abidjan,Mobile Money,Fidèle,2024-04-26,Inactif
2711,2711,M,55,46-55,Abidjan,Boutique,Régulier,2023-04-03,Actif
2712,2712,F,23,18-25,Bouaké,Réseaux sociaux,Nouveau,2024-07-16,Actif
2713,2713,F,46,46-55,Yamoussoukro,Boutique,Fidèle,2024-10-02,Actif
2714,2714,F,35,26-35,San-Pédro,Réseaux sociaux,Régulier,2024-08-07,Actif
2715,2715,M,29,26-35,Korhogo,Mobile Money,Nouveau,2022-01-05,Actif
2716,2716,F,33,26-35,Abidjan,Boutique,Régulier,2022-04-19,Actif
2717,2717,F,19,18-25,Daloa,Boutique,Nouveau,2024-03-05,Actif
2718,2718,M,33,26-35,Abidjan,Boutique,Régulier,2023-02-23,Inactif
2719,2719,F,22,18-25,Abidjan,Site Web,Fidèle,2022-06-23,Actif
2720,2720,M,29,26-35,Abidjan,Mobile Money,Occasionnel,2023-12-09,Actif
2721,2721,F,44,36-45,Abidjan,Boutique,VIP,2023-01-25,Actif
2722,2722,M,36,36-45,Abidjan,Mobile Money,Occasionnel,2024-10-03,Actif
2723,2723,F,18,18-25,Abidjan,Site Web,Fidèle,2023-09-24,Actif
2724,2724,F,43,36-45,Abidjan,Réseaux sociaux,Régulier,2022-09-19,Inactif
2725,2725,F,33,26-35,Man,Mobile Money,Nouveau,2024-10-20,Inactif
2726,2726,M,28,26-35,Abidjan,Boutique,Fidèle,2023-10-20,Inactif
2727,2727,M,42,36-45,Abidjan,Boutique,Fidèle,2022-11-21,Actif
2728,2728,F,32,26-35,Abengourou,Site Web,Occasionnel,2022-06-07,Actif
2729,2729,F,21,18-25,Bouaké,Mobile Money,Régulier,2023-08-31,Inactif
2730,2730,M,54,46-55,Abidjan,Boutique,Nouveau,2024-03-29,Actif
2731,2731,F,33,26-35,Man,Site Web,Nouveau,2024-07-04,Actif
2732,2732,F,33,26-35,Abidjan,Boutique,Nouveau,2022-05-20,Actif
2733,2733,M,29,26-35,Abidjan,Site Web,Occasionnel,2023-04-19,Inactif
2734,2734,F,46,46-55,Abidjan,Boutique,Nouveau,2024-12-30,Actif
2735,2735,F,28,26-35,Abidjan,Partenaire,Nouveau,2023-12-25,Inactif
2736,2736,F,18,18-25,Daloa,Mobile Money,VIP,2022-04-12,Inactif
2737,2737,F,26,26-35,Abidjan,Mobile Money,Occasionnel,2024-10-01,Actif
2738,2738,M,48,46-55,Bouaké,Boutique,Fidèle,2024-01-21,Actif
2739,2739,M,43,36-45,Yamoussoukro,Boutique,Nouveau,2023-05-19,Actif
2740,2740,M,31,26-35,Gagnoa,Site Web,Nouveau,2024-04-30,Actif
2741,2741,F,49,46-55,Abidjan,Mobile Money,Régulier,2023-12-12,Actif
2742,2742,M,42,36-45,Abidjan,Mobile Money,Nouveau,2022-10-10,Actif
2743,2743,F,31,26-35,Man,Site Web,Occasionnel,2024-05-22,Actif
2744,2744,M,32,26-35,Bouaké,Mobile Money,VIP,2022-10-07,Actif
2745,2745,F,37,36-45,Abidjan,Site Web,Nouveau,2022-09-08,Actif
2746,2746,M,24,18-25,Abidjan,Site Web,Occasionnel,2023-10-15,Actif
2747,2747,F,34,26-35,Daloa,Mobile Money,Régulier,2022-01-21,Actif
2748,2748,F,37,36-45,Bouaké,Site Web,Nouveau,2023-11-22,Inactif
2749,2749,F,18,18-25,Bouaké,Réseaux sociaux,Régulier,2023-08-26,Actif
2750,2750,F,31,26-35,Korhogo,Réseaux sociaux,Occasionnel,2024-02-28,Actif
2751,2751,F,30,26-35,Abidjan,Mobile Money,Nouveau,2022-06-24,Actif
2752,2752,M,45,36-45,Abidjan,Boutique,Occasionnel,2023-09-28,Actif
2753,2753,M,18,18-25,Bouaké,Réseaux sociaux,Occasionnel,2023-04-29,Actif
2754,2754,F,29,26-35,Korhogo,Boutique,Régulier,2022-07-11,Actif
2755,2755,M,28,26-35,Abidjan,Mobile Money,Fidèle,2023-05-10,Actif
2756,2756,M,44,36-45,Yamoussoukro,Mobile Money,Régulier,2024-10-08,Actif
2757,2757,M,33,26-35,Abidjan,Site Web,Occasionnel,2024-06-21,Inactif
2758,2758,M,53,46-55,Abidjan,Site Web,VIP,2022-07-02,Actif
2759,2759,M,41,36-45,Korhogo,Réseaux sociaux,Régulier,2024-07-16,Actif
2760,2760,M,29,26-35,Abidjan,Réseaux sociaux,Nouveau,2023-09-11,Actif
2761,2761,M,36,36-45,Abidjan,Mobile Money,Nouveau,2022-02-21,Actif
2762,2762,M,30,26-35,Daloa,Site Web,Nouveau,2024-10-04,Inactif
2763,2763,F,43,36-45,Abidjan,Mobile Money,Nouveau,2023-07-30,Actif
2764,2764,F,19,18-25,Abidjan,Mobile Money,Occasionnel,2024-09-26,Actif
2765,2765,F,24,18-25,Daloa,Mobile Money,Nouveau,2022-04-18,Actif
2766,2766,M,39,36-45,Abidjan,Partenaire,VIP,2022-07-03,Inactif
2767,2767,F,47,46-55,Yamoussoukro,Mobile Money,Occasionnel,2024-09-14,Actif
2768,2768,M,18,18-25,Abidjan,Boutique,Nouveau,2022-09-19,Inactif
2769,2769,M,49,46-55,Abidjan,Boutique,VIP,2023-08-25,Actif
2770,2770,M,32,26-35,Yamoussoukro,Mobile Money,Occasionnel,2023-10-22,Inactif
2771,2771,F,18,18-25,Abidjan,Boutique,Nouveau,2024-11-04,Inactif
2772,2772,M,18,18-25,Korhogo,Mobile Money,Nouveau,2023-01-05,Actif
2773,2773,M,18,18-25,Man,Boutique,Régulier,2024-04-05,Inactif
2774,2774,F,33,26-35,San-Pédro,Boutique,Occasionnel,2024-03-11,Inactif
2775,2775,M,33,26-35,Abidjan,Réseaux sociaux,Régulier,2024-02-07,Inactif
2776,2776,F,40,36-45,Abidjan,Site Web,Fidèle,2023-07-27,Actif
2777,2777,M,27,26-35,Korhogo,Réseaux sociaux,Régulier,2022-03-19,Actif
2778,2778,F,21,18-25,Abidjan,Boutique,Fidèle,2022-10-19,Actif
2779,2779,F,29,26-35,Yamoussoukro,Mobile Money,Régulier,2023-09-07,Actif
2780,2780,F,34,26-35,San-Pédro,Boutique,Régulier,2023-03-27,Actif
2781,2781,F,36,36-45,Abidjan,Partenaire,Nouveau,2022-07-22,Actif
2782,2782,F,25,18-25,Abidjan,Mobile Money,Occasionnel,2024-01-27,Inactif
2783,2783,M,43,36-45,Bouaké,Mobile Money,Occasionnel,2023-05-21,Actif
2784,2784,F,27,26-35,Bouaké,Partenaire,Occasionnel,2024-05-09,Actif
2785,2785,F,24,18-25,Abidjan,Partenaire,Occasionnel,2023-08-24,Actif
2786,2786,M,28,26-35,Bouaké,Mobile Money,Régulier,2023-02-09,Actif
2787,2787,M,45,36-45,Daloa,Site Web,Occasionnel,2022-04-30,Actif
2788,2788,M,32,26-35,Abidjan,Boutique,Occasionnel,2022-04-25,Actif
2789,2789,M,26,26-35,Abidjan,Boutique,Occasionnel,2023-07-10,Actif
2790,2790,F,44,36-45,Yamoussoukro,Boutique,Fidèle,2023-01-22,Inactif
2791,2791,M,57,56+,Daloa,Partenaire,Occasionnel,2024-02-26,Actif
2792,2792,F,36,36-45,Divo,Mobile Money,Régulier,2023-11-22,Actif
2793,2793,M,47,46-55,Abidjan,Site Web,Régulier,2022-11-08,Actif
2794,2794,M,45,36-45,Korhogo,Mobile Money,Occasionnel,2024-04-12,Actif
2795,2795,M,27,26-35,Daloa,Site Web,Régulier,2023-09-12,Actif
2796,2796,M,34,26-35,Yamoussoukro,Site Web,Fidèle,2024-08-21,Inactif
2797,2797,M,19,18-25,Abidjan,Site Web,Régulier,2024-11-09,Actif
2798,2798,F,31,26-35,Abidjan,Partenaire,Fidèle,2024-11-19,Actif
2799,2799,M,27,26-35,Abidjan,Site Web,Occasionnel,2022-05-19,Actif
2800,2800,M,29,26-35,Abidjan,Site Web,Fidèle,2023-08-03,Actif
2801,2801,M,25,18-25,Abidjan,Mobile Money,Fidèle,2022-02-01,Actif
2802,2802,F,30,26-35,Man,Partenaire,Régulier,2024-08-21,Actif
2803,2803,F,39,36-45,Abidjan,Boutique,Fidèle,2024-02-09,Actif
2804,2804,M,32,26-35,Man,Boutique,Régulier,2022-10-14,Actif
2805,2805,F,18,18-25,Abidjan,Boutique,Occasionnel,2023-10-27,Actif
2806,2806,F,25,18-25,San-Pédro,Boutique,Occasionnel,2023-09-05,Actif
2807,2807,F,18,18-25,Abidjan,Boutique,Occasionnel,2023-08-18,Actif
2808,2808,M,36,36-45,Bouaké,Boutique,Régulier,2023-08-14,Actif
2809,2809,F,39,36-45,Bouaké,Mobile Money,Nouveau,2024-12-13,Actif
2810,2810,F,36,36-45,Man,Partenaire,Régulier,2024-04-21,Inactif
2811,2811,F,25,18-25,Abidjan,Partenaire,Occasionnel,2023-03-17,Actif
2812,2812,M,36,36-45,Abidjan,Boutique,Occasionnel,2024-04-26,Actif
2813,2813,M,28,26-35,Divo,Partenaire,Nouveau,2022-06-04,Actif
2814,2814,F,21,18-25,Abidjan,Boutique,Nouveau,2022-11-09,Actif
2815,2815,F,42,36-45,Bouaké,Boutique,Régulier,2022-05-09,Inactif
2816,2816,M,42,36-45,Abidjan,Réseaux sociaux,Occasionnel,2024-08-28,Actif
2817,2817,F,44,36-45,Abidjan,Site Web,Nouveau,2022-01-27,Inactif
2818,2818,M,27,26-35,Bouaké,Site Web,Nouveau,2024-09-03,Actif
2819,2819,F,46,46-55,Bouaké,Boutique,Occasionnel,2024-06-30,Actif
2820,2820,M,28,26-35,Bouaké,Boutique,Nouveau,2024-11-04,Actif
2821,2821,F,41,36-45,Abidjan,Mobile Money,Nouveau,2024-04-18,Actif
2822,2822,M,28,26-35,Daloa,Partenaire,Régulier,2023-05-17,Actif
2823,2823,F,31,26-35,Abengourou,Mobile Money,Régulier,2024-06-07,Actif
2824,2824,M,18,18-25,Abidjan,Boutique,VIP,2024-12-17,Actif
2825,2825,M,30,26-35,Abidjan,Mobile Money,Nouveau,2024-09-04,Inactif
2826,2826,M,35,26-35,Abidjan,Site Web,Nouveau,2024-05-09,Actif
2827,2827,F,29,26-35,Daloa,Boutique,Nouveau,2024-04-19,Actif
2828,2828,F,53,46-55,Abidjan,Site Web,Régulier,2023-12-17,Inactif
2829,2829,M,21,18-25,Yamoussoukro,Boutique,Nouveau,2024-09-03,Actif
2830,2830,M,27,26-35,Abidjan,Mobile Money,Nouveau,2023-04-19,Actif
2831,2831,F,24,18-25,Bouaké,Mobile Money,Occasionnel,2023-07-03,Actif
2832,2832,F,27,26-35,San-Pédro,Mobile Money,Occasionnel,2024-07-11,Actif
2833,2833,F,45,36-45,Abidjan,Site Web,Occasionnel,2022-10-15,Inactif
2834,2834,M,50,46-55,Abidjan,Réseaux sociaux,Régulier,2024-04-16,Inactif
2835,2835,M,26,26-35,Abidjan,Boutique,Fidèle,2022-05-01,Actif
2836,2836,M,26,26-35,Abidjan,Boutique,Occasionnel,2023-10-04,Inactif
2837,2837,M,21,18-25,Abidjan,Mobile Money,Nouveau,2022-02-08,Actif
2838,2838,F,48,46-55,San-Pédro,Réseaux sociaux,Occasionnel,2024-12-27,Actif
2839,2839,F,46,46-55,Abidjan,Partenaire,Nouveau,2024-07-10,Actif
2840,2840,F,32,26-35,Abidjan,Site Web,Nouveau,2022-10-01,Actif
2841,2841,M,18,18-25,Abidjan,Mobile Money,Occasionnel,2022-06-14,Actif
2842,2842,F,19,18-25,Abidjan,Boutique,Nouveau,2023-12-04,Actif
2843,2843,F,35,26-35,Man,Partenaire,Nouveau,2024-09-14,Inactif
2844,2844,F,40,36-45,Abidjan,Mobile Money,Régulier,2022-12-18,Actif
2845,2845,F,18,18-25,Abidjan,Site Web,Régulier,2024-11-18,Inactif
2846,2846,M,30,26-35,Abidjan,Partenaire,Nouveau,2023-05-17,Actif
2847,2847,F,51,46-55,Gagnoa,Site Web,Occasionnel,2023-04-29,Actif
2848,2848,F,31,26-35,San-Pédro,Site Web,VIP,2023-01-07,Actif
2849,2849,M,50,46-55,Abidjan,Boutique,Nouveau,2022-10-24,Actif
2850,2850,F,41,36-45,Bouaké,Partenaire,Régulier,2023-01-02,Inactif
2851,2851,F,22,18-25,Daloa,Boutique,Nouveau,2022-07-09,Actif
2852,2852,F,30,26-35,Daloa,Réseaux sociaux,Fidèle,2023-02-17,Actif
2853,2853,M,32,26-35,Abidjan,Boutique,Nouveau,2022-11-14,Actif
2854,2854,F,23,18-25,Daloa,Site Web,Nouveau,2022-03-04,Actif
2855,2855,M,23,18-25,Bouaké,Réseaux sociaux,VIP,2023-02-02,Actif
2856,2856,M,50,46-55,Abidjan,Boutique,Régulier,2022-02-13,Inactif
